model,embedding_file,embedding_dim,doc_count,query_count,strategy,anchor_count,top_k,pool_size,mean_recall,all_top_k_contained,any_hit,anchor_select_seconds,signature_build_seconds,search_ms_per_query
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,farthest_row_zscore,256,10,250,0.9008,0.434,1.0,0.13575379992835224,0.027225499972701073,0.6599789999891073
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,farthest_row_zscore,256,10,500,0.9625,0.731,1.0,0.13575379992835224,0.027225499972701073,0.6599789999891073
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,farthest_row_zscore,256,10,1000,0.9920999999999999,0.933,1.0,0.13575379992835224,0.027225499972701073,0.6599789999891073
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,50,0.8505,0.308,1.0,0.0002503999276086688,0.018030400038696826,0.6748211999656633
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,100,0.9296,0.568,1.0,0.0002503999276086688,0.018030400038696826,0.6748211999656633
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,250,0.981,0.849,1.0,0.0002503999276086688,0.018030400038696826,0.6748211999656633
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,500,0.9952,0.954,1.0,0.0002503999276086688,0.018030400038696826,0.6748211999656633
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,1000,0.9991,0.992,1.0,0.0002503999276086688,0.018030400038696826,0.6748211999656633
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,50,0.8623000000000002,0.328,1.0,0.00032750004902482033,0.03144970000721514,0.6107388000236824
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,100,0.9405000000000001,0.606,1.0,0.00032750004902482033,0.03144970000721514,0.6107388000236824
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,250,0.9851000000000001,0.877,1.0,0.00032750004902482033,0.03144970000721514,0.6107388000236824
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,500,0.997,0.974,1.0,0.00032750004902482033,0.03144970000721514,0.6107388000236824
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,1000,0.9997999999999999,0.998,1.0,0.00032750004902482033,0.03144970000721514,0.6107388000236824
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,50,0.8945000000000001,0.401,1.0,0.09581720002461225,0.01680149999447167,0.6999538999516517
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,100,0.9570000000000001,0.706,1.0,0.09581720002461225,0.01680149999447167,0.6999538999516517
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,250,0.9887,0.907,1.0,0.09581720002461225,0.01680149999447167,0.6999538999516517
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,500,0.9979,0.979,1.0,0.09581720002461225,0.01680149999447167,0.6999538999516517
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,1000,0.9996,0.996,1.0,0.09581720002461225,0.01680149999447167,0.6999538999516517
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,50,0.8962,0.411,1.0,0.2291249999543652,0.026231300085783005,0.6959021999500692
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,100,0.9596000000000001,0.717,1.0,0.2291249999543652,0.026231300085783005,0.6959021999500692
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,250,0.9935,0.946,1.0,0.2291249999543652,0.026231300085783005,0.6959021999500692
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,500,0.9993,0.994,1.0,0.2291249999543652,0.026231300085783005,0.6959021999500692
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,1000,1.0,1.0,1.0,0.2291249999543652,0.026231300085783005,0.6959021999500692
